Package,Class,Member Name,Member ID or top-level category,SnippetIdInTheYAMLFile,MethodNameInTheSnippet
Excel,ValueFilterCondition,,enum,excel-pivottables-pivotfilters,valueFilter
Excel,VerticalAlignment,,enum,excel-range-style,applyNewStyle
Excel,WebImageCellValue,address,,excel-data-types-web-image,openImage
Excel,WebImageCellValue,type,,excel-data-types-web-image,insertImage
Excel,Workbook,,class,excel-workbook-get-active-cell,run
Excel,Workbook,properties,,excel-document-properties,setDocProperties
Excel,Workbook,onActivated,,excel-events-workbook-activated,workbookActivated
Excel,Workbook,onActivated,,excel-events-workbook-activated,registerEventHandler
Excel,Workbook,pivotTables,,excel-pivottables-get-pivottables,getPivotTablesInWorkbook
Excel,Workbook,getSelectedRanges,1,excel-range-areas,colorSelectedRanges
Excel,Workbook,styles,,excel-range-style,addNewStyle
Excel,Workbook,getActiveShapeOrNullObject,1,excel-shape-get-active,getActiveShape
Excel,Workbook,getActiveCell,1,excel-workbook-get-active-cell,run
Excel,Workbook,insertWorksheetsFromBase64,1,excel-workbook-insert-external-worksheets,getBase64
Excel,Workbook,insertWorksheetsFromBase64,1,excel-workbook-insert-external-worksheets,insertSheets
Excel,Workbook,close,1,excel-workbook-save-and-close,closeWithSave
Excel,Workbook,save,1,excel-workbook-save-and-close,saveWithoutPrompt
Excel,WorkbookProtection,protect,1,excel-workbook-data-protection,passwordProtectWorkbookStructure
Excel,WorkbookProtection,unprotect,1,excel-workbook-data-protection,passwordUnprotectWorkbookStructure
Excel,WorkbookRangeAreas,areas,,excel-precedents,getDirectPrecedents
Excel,Worksheet,customProperties,,excel-document-custom-properties,getCustomWorksheetProperties
Excel,Worksheet,onColumnSorted,,excel-event-column-and-row-sort,registerColumnSortHandler
Excel,Worksheet,onRowSorted,,excel-event-column-and-row-sort,registerRowSortHandler
Excel,Worksheet,onSingleClicked,,excel-event-worksheet-single-click,registerClickHandler
Excel,Worksheet,onFormulaChanged,,excel-events-formula-changed,registerFormulaChangeHandler
Excel,Worksheet,onFormulaChanged,,excel-events-formula-changed,formulaChangeHandler
Excel,Worksheet,onChanged,,excel-events-worksheet,registerOnChangedHandler
Excel,Worksheet,onProtectionChanged,,excel-events-worksheet-protection,registerEvent
Excel,Worksheet,onProtectionChanged,,excel-events-worksheet-protection,checkProtection
Excel,Worksheet,showOutlineLevels,1,excel-outline,expandOutline
Excel,Worksheet,slicers,,excel-pivottable-slicer,addSlicer
Excel,Worksheet,pivotTables,,excel-pivottables-get-pivottables,getPivotTablesInWorksheet
Excel,Worksheet,getRanges,1,excel-range-areas,colorSpecifiedRanges
Excel,Worksheet,autoFilter,,excel-worksheet-auto-filter,addPercentAutoFilter
Excel,Worksheet,copy,1,excel-worksheet-copy,run
Excel,Worksheet,findAllOrNullObject,1,excel-worksheet-find-all,findCompleted
Excel,Worksheet,showGridlines,,excel-worksheet-gridlines,showGridlines
Excel,Worksheet,getNext,1,excel-worksheet-reference-worksheets-by-relative-position,compareFirstWithMostRecentTaxRate
Excel,Worksheet,getPrevious,1,excel-worksheet-reference-worksheets-by-relative-position,compareCurrentWithPreviousTax
Excel,Worksheet,tabColor,,excel-worksheet-tab-color,setTabColorToHexColor
Excel,WorksheetAddedEventArgs,worksheetId,,excel-events-workbook-and-worksheet-collection,onWorksheetAdd
Excel,WorksheetChangedEventArgs,changeDirectionState,,excel-events-worksheet,onChange
Excel,WorksheetChangedEventArgs,changeDirectionState,,excel-events-worksheet,deleteData
Excel,WorksheetChangedEventArgs,triggerSource,,excel-events-worksheet,onChange
Excel,WorksheetCollection,onActivated,,excel-events-workbook-and-worksheet-collection,registerOnActivateHandler
Excel,WorksheetCollection,onAdded,,excel-events-workbook-and-worksheet-collection,registerOnAddHandler
Excel,WorksheetCollection,onDeactivated,,excel-events-workbook-and-worksheet-collection,registerOnDeactivateHandler
Excel,WorksheetCollection,getFirst,1,excel-worksheet-reference-worksheets-by-relative-position,compareFirstWithMostRecentTaxRate
Excel,WorksheetCollection,getLast,1,excel-worksheet-reference-worksheets-by-relative-position,compareFirstWithMostRecentTaxRate
Excel,WorksheetCustomPropertyCollection,add,1,excel-document-custom-properties,setCustomWorksheetProperty
Excel,WorksheetFreezePanes,freezeAt,1,excel-worksheet-freeze-panes,freezeAt
Excel,WorksheetFreezePanes,freezeColumns,1,excel-worksheet-freeze-panes,freezeColumns
Excel,WorksheetFreezePanes,freezeRows,1,excel-worksheet-freeze-panes,freezeRows
Excel,WorksheetFreezePanes,getLocationOrNullObject,1,excel-worksheet-freeze-panes,getLocation
Excel,WorksheetFreezePanes,unfreeze,1,excel-worksheet-freeze-panes,unfreezeAllPanes
Excel,WorksheetMovedEventArgs,,interface,excel-events-workbook-and-worksheet-collection,onWorksheetMoved
Excel,WorksheetNameChangedEventArgs,,interface,excel-events-worksheet,onNameChanged
Excel,WorksheetPositionType,,enum,excel-workbook-insert-external-worksheets,insertSheets
Excel,WorksheetProtection,protect,1,excel-workbook-data-protection,passwordProtectDataInWorksheet
Excel,WorksheetProtection,unprotect,1,excel-workbook-data-protection,passwordUnprotectDataInWorksheet
Excel,WorksheetProtectionChangedEventArgs,isProtected,,excel-events-worksheet-protection,checkProtection
Excel,WorksheetProtectionChangedEventArgs,source,,excel-events-worksheet-protection,checkProtection
Excel,WorksheetProtectionChangedEventArgs,worksheetId,,excel-events-worksheet-protection,checkProtection
Excel,WorksheetSingleClickedEventArgs,address,,excel-event-worksheet-single-click,registerClickHandler
